src_year,src_month,position,year,month,period,metric,value,flags,conf,raw_token,parse_issue
2018,7,9,2018,4,day,avion,43.2,,77.0,43.2,
2018,7,10,2018,5,day,avion,,,-1,,no_token_at_pos
2018,7,11,2018,6,day,avion,39.6,,71.0,*396,no_decimal_dot
2018,7,12,2018,7,day,avion,41.4,,60.0,*414,no_decimal_dot
2018,7,0,2017,7,evening,total,,,-1,,no_token_at_pos
2018,7,1,2017,8,evening,total,48.6,,73.0,48.6,
2018,7,2,2017,9,evening,total,50.7,,87.0,507,no_decimal_dot
2018,7,3,2017,10,evening,total,51.8,,27.0,518,no_decimal_dot
2018,7,4,2017,11,evening,total,,,17.0,57,parse_error
2018,7,5,2017,12,evening,total,52.0,,76.0,520,no_decimal_dot
2018,7,6,2018,1,evening,total,52.1,,50.0,521,no_decimal_dot
2018,7,7,2018,2,evening,total,,,-1,,no_token_at_pos
2018,7,8,2018,3,evening,total,,,-1,,no_token_at_pos
2018,7,9,2018,4,evening,total,52.5,,43.0,525,no_decimal_dot
2018,7,10,2018,5,evening,total,52.5,,89.0,525,no_decimal_dot
2018,7,11,2018,6,evening,total,52.2,,91.0,522,no_decimal_dot
2018,7,12,2018,7,evening,total,,,-1,,no_token_at_pos
2018,7,0,2017,7,evening,avion,31.9,,86.0,31.9,
2018,7,1,2017,8,evening,avion,28.8,,69.0,28.8,
2018,7,2,2017,9,evening,avion,36.2,,84.0,36.2,
2018,7,3,2017,10,evening,avion,36.1,,92.0,36.1,
2018,7,4,2017,11,evening,avion,39.7,,83.0,39.7,
2018,7,5,2017,12,evening,avion,38.3,,91.0,38.3,
2018,7,6,2018,1,evening,avion,37.8,,74.0,37.8,
2018,7,7,2018,2,evening,avion,37.2,,38.0,37.2,
2018,7,8,2018,3,evening,avion,33.4,,90.0,33.4,
2018,7,9,2018,4,evening,avion,35.9,,94.0,35.9,
2018,7,10,2018,5,evening,avion,37.3,,82.0,37.3,
2018,7,11,2018,6,evening,avion,34.7,,83.0,34.7,
2018,7,12,2018,7,evening,avion,32.9,,0.0,32.9,
2018,7,0,2017,7,night,total,50.3,,74.0,503,no_decimal_dot
2018,7,1,2017,8,night,total,46.4,,73.0,46.4,
2018,7,2,2017,9,night,total,49.4,,87.0,494,no_decimal_dot
2018,7,3,2017,10,night,total,50.2,,91.0,502,no_decimal_dot
2018,7,4,2017,11,night,total,50.4,,87.0,504,no_decimal_dot
2018,7,5,2017,12,night,total,49.8,,59.0,498,no_decimal_dot
2018,7,6,2018,1,night,total,50.4,,76.0,504,no_decimal_dot
2018,7,7,2018,2,night,total,50.1,,83.0,501,no_decimal_dot
2018,7,8,2018,3,night,total,49.8,,37.0,498,no_decimal_dot
2018,7,9,2018,4,night,total,49.7,,70.0,497,no_decimal_dot
2018,7,10,2018,5,night,total,50.5,,80.0,505,no_decimal_dot
2018,7,11,2018,6,night,total,51.4,,53.0,514,no_decimal_dot
2018,7,12,2018,7,night,total,,,-1,,no_token_at_pos
2018,7,0,2017,7,night,avion,20.7,,69.0,20.7,
2018,7,1,2017,8,night,avion,,,93.0,69,parse_error
2018,7,2,2017,9,night,avion,13.1,,91.0,13.1,
2018,7,3,2017,10,night,avion,20.1,,83.0,20.1,
2018,7,4,2017,11,night,avion,,,-1,,no_token_at_pos
2018,7,5,2017,12,night,avion,11.6,,85.0,11.6,
2018,7,6,2018,1,night,avion,15.9,,90.0,15.9,
2018,7,7,2018,2,night,avion,17.3,,86.0,17.3,
2018,7,8,2018,3,night,avion,14.1,,92.0,14.1,
2018,7,9,2018,4,night,avion,,,-1,,no_token_at_pos
2018,7,10,2018,5,night,avion,18.9,,94.0,18.9,
2018,7,11,2018,6,night,avion,,,79.0,2.4,parse_error
2018,7,12,2018,7,night,avion,26.9,,92.0,26.9,
2018,8,0,2017,8,day,total,,,-1,,no_token_at_pos
2018,8,1,2017,9,day,total,54.6,,29.0,546,no_decimal_dot
2018,8,2,2017,10,day,total,55.8,,65.0,558,no_decimal_dot
2018,8,3,2017,11,day,total,35.5,,21.0,355,no_decimal_dot
2018,8,4,2017,12,day,total,55.4,,52.0,554,no_decimal_dot
2018,8,5,2018,1,day,total,55.8,,49.0,558,no_decimal_dot
2018,8,6,2018,2,day,total,,,-1,,no_token_at_pos
2018,8,7,2018,3,day,total,,,-1,,no_token_at_pos
2018,8,8,2018,4,day,total,,,-1,,no_token_at_pos
2018,8,9,2018,5,day,total,63.6,,59.0,636,no_decimal_dot
2018,8,10,2018,6,day,total,61.1,,69.0,611,no_decimal_dot
2018,8,11,2018,7,day,total,58.7,,76.0,587,no_decimal_dot
2018,8,12,2018,8,day,total,,,-1,,no_token_at_pos
2018,8,0,2017,8,day,avion,40.2,,86.0,40.2,
2018,8,1,2017,9,day,avion,44.2,,94.0,442,no_decimal_dot
2018,8,2,2017,10,day,avion,44.1,,84.0,441,no_decimal_dot
2018,8,3,2017,11,day,avion,45.3,,79.0,45.3,
2018,8,4,2017,12,day,avion,,,75.0,46,parse_error
2018,8,5,2018,1,day,avion,46.1,,74.0,46.1,
2018,8,6,2018,2,day,avion,44.5,,61.0,445,no_decimal_dot
2018,8,7,2018,3,day,avion,,,30.0,19,parse_error
2018,8,8,2018,4,day,avion,,,45.0,2,parse_error
2018,8,9,2018,5,day,avion,40.7,,0.0,407,no_decimal_dot
2018,8,10,2018,6,day,avion,39.6,,82.0,396),no_decimal_dot
2018,8,11,2018,7,day,avion,41.4,,82.0,*414,no_decimal_dot
2018,8,12,2018,8,day,avion,43.2,,0.0,43.20,
2018,8,0,2017,8,evening,total,48.6,,82.0,48.6,
2018,8,1,2017,9,evening,total,50.7,,89.0,507,no_decimal_dot
2018,8,2,2017,10,evening,total,51.8,,87.0,518,no_decimal_dot
2018,8,3,2017,11,evening,total,51.7,,68.0,517,no_decimal_dot
2018,8,4,2017,12,evening,total,52.0,,79.0,520,no_decimal_dot
2018,8,5,2018,1,evening,total,,,-1,,no_token_at_pos
2018,8,6,2018,2,evening,total,,,-1,,no_token_at_pos
2018,8,7,2018,3,evening,total,,,-1,,no_token_at_pos
2018,8,8,2018,4,evening,total,,,-1,,no_token_at_pos
2018,8,9,2018,5,evening,total,52.5,,21.0,525,no_decimal_dot
2018,8,10,2018,6,evening,total,52.2,,58.0,522,no_decimal_dot
2018,8,11,2018,7,evening,total,,,-1,,no_token_at_pos
2018,8,12,2018,8,evening,total,,,-1,,no_token_at_pos
2018,8,0,2017,8,evening,avion,22.8,,68.0,22.8,
2018,8,1,2017,9,evening,avion,36.2,,69.0,36.2,
2018,8,2,2017,10,evening,avion,36.1,,92.0,36.1,
2018,8,3,2017,11,evening,avion,39.7,,74.0,39.7,
2018,8,4,2017,12,evening,avion,38.3,,90.0,38.3,
2018,8,5,2018,1,evening,avion,37.8,,70.0,37.8,
2018,8,6,2018,2,evening,avion,37.2,,46.0,37.2,
2018,8,7,2018,3,evening,avion,33.4,,73.0,33.4,
2018,8,8,2018,4,evening,avion,35.9,,95.0,35.9,
2018,8,9,2018,5,evening,avion,37.3,,78.0,37.3,
2018,8,10,2018,6,evening,avion,34.7,,87.0,347,no_decimal_dot
2018,8,11,2018,7,evening,avion,32.9,,90.0,32.9,
2018,8,12,2018,8,evening,avion,32.5,,20.0,32.5,
2018,8,0,2017,8,night,total,46.4,,83.0,46.4,
2018,8,1,2017,9,night,total,49.4,,82.0,49.4,
2018,8,2,2017,10,night,total,50.2,,87.0,502,no_decimal_dot
2018,8,3,2017,11,night,total,50.4,,87.0,504,no_decimal_dot
2018,8,4,2017,12,night,total,49.8,,83.0,498,no_decimal_dot
2018,8,5,2018,1,night,total,50.4,,60.0,504,no_decimal_dot
2018,8,6,2018,2,night,total,50.1,,74.0,501,no_decimal_dot
2018,8,7,2018,3,night,total,49.8,,26.0,498,no_decimal_dot
2018,8,8,2018,4,night,total,49.7,,0.0,497,no_decimal_dot
2018,8,9,2018,5,night,total,50.5,,42.0,505,no_decimal_dot
2018,8,10,2018,6,night,total,51.4,,70.0,514,no_decimal_dot
2018,8,11,2018,7,night,total,51.1,,51.0,511,no_decimal_dot
2018,8,12,2018,8,night,total,,,-1,,no_token_at_pos
2018,8,0,2017,8,night,avion,,,93.0,69,parse_error
2018,8,1,2017,9,night,avion,13.1,,91.0,13.1,
2018,8,2,2017,10,night,avion,20.1,,94.0,20.1,
2018,8,3,2017,11,night,avion,0.0,,43.0,0.0,
2018,8,4,2017,12,night,avion,11.6,,88.0,11.6,
2018,8,5,2018,1,night,avion,15.9,,82.0,15.9,
2018,8,6,2018,2,night,avion,17.3,,75.0,17.3,
2018,8,7,2018,3,night,avion,14.1,,92.0,14.1,
2018,8,8,2018,4,night,avion,,,-1,,no_token_at_pos
2018,8,9,2018,5,night,avion,18.9,,63.0,18.9,
2018,8,10,2018,6,night,avion,,,73.0,2.4,parse_error
2018,8,11,2018,7,night,avion,26.9,,95.0,26.9,
2018,8,12,2018,8,night,avion,,,67.0,29,parse_error
2018,9,0,2017,9,day,total,54.6,*,73.0,*54.6,
2018,9,1,2017,10,day,total,55.8,*,79.0,*55.8,
2018,9,2,2017,11,day,total,55.5,*,61.0,*55.5,
2018,9,3,2017,12,day,total,55.4,*,32.0,*55.4,
2018,9,4,2018,1,day,total,55.8,,5.0,55.8,
2018,9,5,2018,2,day,total,57.7,*,49.0,*57.7,
2018,9,6,2018,3,day,total,58.2,*,58.0,*58.2|,
2018,9,7,2018,4,day,total,57.1,*,73.0,*57.1|,
2018,9,8,2018,5,day,total,63.6,*,68.0,*63.6|,
2018,9,9,2018,6,day,total,61.1,*,29.0,*61.1,
2018,9,10,2018,7,day,total,58.7,,55.0,58.7,
2018,9,11,2018,8,day,total,56.2,*,65.0,*56.2,
2018,9,12,2018,9,day,total,,,-1,,no_token_at_pos
2018,9,0,2017,9,day,avion,,,30.0,*4d2),parse_error
2018,9,1,2017,10,day,avion,44.1,,35.0,441,no_decimal_dot
2018,9,2,2017,11,day,avion,745.3,¹,35.0,745.35),out_of_range
2018,9,3,2017,12,day,avion,44.6,,17.0,*446),no_decimal_dot
2018,9,4,2018,1,day,avion,45.1,*¹,33.0,*45.1)*,
2018,9,5,2018,2,day,avion,44.5,,28.0,445,no_decimal_dot
2018,9,6,2018,3,day,avion,41.9,,28.0,*419),no_decimal_dot
2018,9,7,2018,4,day,avion,,,-1,,no_token_at_pos
2018,9,8,2018,5,day,avion,40.7,,59.0,*407),no_decimal_dot
2018,9,9,2018,6,day,avion,39.9,¹,8.0,*3996,no_decimal_dot
2018,9,10,2018,7,day,avion,74.1,¹,0.0,7414),no_decimal_dot
2018,9,11,2018,8,day,avion,45.2,,73.0,45.2,
2018,9,12,2018,9,day,avion,,,-1,,no_token_at_pos
2018,9,0,2017,9,evening,total,50.7,,52.0,50.7,
2018,9,1,2017,10,evening,total,51.8,*,81.0,*51.8,
2018,9,2,2017,11,evening,total,51.7,*,67.0,*51.7,
2018,9,3,2017,12,evening,total,52.0,*,62.0,*52.0,
2018,9,4,2018,1,evening,total,,,-1,,no_token_at_pos
2018,9,5,2018,2,evening,total,51.8,*,62.0,*51.8,
2018,9,6,2018,3,evening,total,,,-1,,no_token_at_pos
2018,9,7,2018,4,evening,total,,,-1,,no_token_at_pos
2018,9,8,2018,5,evening,total,,,-1,,no_token_at_pos
2018,9,9,2018,6,evening,total,,,-1,,no_token_at_pos
2018,9,10,2018,7,evening,total,52.2,*¹,27.0,*52.2|*514|*50.6|,
2018,9,11,2018,8,evening,total,,,-1,,no_token_at_pos
2018,9,12,2018,9,evening,total,,,-1,,no_token_at_pos
2018,9,0,2017,9,evening,avion,36.2,,72.0,36.2,
2018,9,1,2017,10,evening,avion,36.1,¹,68.0,36.1),
2018,9,2,2017,11,evening,avion,39.7,,71.0,39.7,
2018,9,3,2017,12,evening,avion,48.3,*,61.0,*48.3,
2018,9,4,2018,1,evening,avion,,,-1,,no_token_at_pos
2018,9,5,2018,2,evening,avion,47.8,*¹,41.0,*47.8)*437.2,
2018,9,6,2018,3,evening,avion,393.4,*¹,0.0,*393.4),out_of_range
2018,9,7,2018,4,evening,avion,435.9,*¹,14.0,*435.9),out_of_range
2018,9,8,2018,5,evening,avion,497.3,*¹,42.0,*497.3),out_of_range
2018,9,9,2018,6,evening,avion,,,-1,,no_token_at_pos
2018,9,10,2018,7,evening,avion,,,-1,,no_token_at_pos
2018,9,11,2018,8,evening,avion,,,-1,,no_token_at_pos
2018,9,12,2018,9,evening,avion,37.4,,51.0,37.4,
2018,9,0,2017,9,night,total,49.4,*,37.0,*49.4|,
2018,9,1,2017,10,night,total,,,-1,,no_token_at_pos
2018,9,2,2017,11,night,total,50.2,*¹,0.0,*50.2*50.4,
2018,9,3,2017,12,night,total,,,-1,,no_token_at_pos
2018,9,4,2018,1,night,total,,,-1,,no_token_at_pos
2018,9,5,2018,2,night,total,,,-1,,no_token_at_pos
2018,9,6,2018,3,night,total,,,-1,,no_token_at_pos
2018,9,7,2018,4,night,total,49.8,*¹,14.0,*49.8|*504|*501|*49.8|,
2018,9,8,2018,5,night,total,,,-1,,no_token_at_pos
2018,9,9,2018,6,night,total,51.4,,0.0,*514,no_decimal_dot
2018,9,10,2018,7,night,total,,,-1,,no_token_at_pos
2018,9,11,2018,8,night,total,,,6.0,*511|)*487),parse_error
2018,9,12,2018,9,night,total,51.2,,82.0,512,no_decimal_dot
2018,9,0,2017,9,night,avion,13.1,¹,0.0,13.1),
2018,9,1,2017,10,night,avion,20.1,*,65.0,*20.1,
2018,9,2,2017,11,night,avion,,,82.0,*0.0,parse_error
2018,9,3,2017,12,night,avion,15.9,*¹,25.0,*116)*15.9),
2018,9,4,2018,1,night,avion,,,-1,,no_token_at_pos
2018,9,5,2018,2,night,avion,17.3,*¹,26.0,*17.3)*141),
2018,9,6,2018,3,night,avion,,,-1,,no_token_at_pos
2018,9,7,2018,4,night,avion,,,48.0,*00,parse_error
2018,9,8,2018,5,night,avion,,,-1,,no_token_at_pos
2018,9,9,2018,6,night,avion,25.4,*¹,49.0,*25.4),
2018,9,10,2018,7,night,avion,726.9,¹,11.0,726.9),out_of_range
2018,9,11,2018,8,night,avion,22.9,,56.0,*229,no_decimal_dot
2018,9,12,2018,9,night,avion,24.2,,92.0,24.2,
2018,10,0,2017,10,day,total,55.8,*,78.0,*55.8|,
2018,10,1,2017,11,day,total,55.5,*,80.0,*55.5,
2018,10,2,2017,12,day,total,55.4,*,57.0,*55.4,
2018,10,3,2018,1,day,total,55.8,*,62.0,*55.8,
2018,10,4,2018,2,day,total,57.7,*,29.0,*57.7,
2018,10,5,2018,3,day,total,58.2,,27.0,58.2,
2018,10,6,2018,4,day,total,57.1,*,62.0,*57.1|,
2018,10,7,2018,5,day,total,63.6,*,36.0,*63.6|,
2018,10,8,2018,6,day,total,61.1,*,45.0,*61.1|,
2018,10,9,2018,7,day,total,,,-1,,no_token_at_pos
2018,10,10,2018,8,day,total,56.2,*,34.0,*56.2|,
2018,10,11,2018,9,day,total,58.1,,77.0,581,no_decimal_dot
2018,10,12,2018,10,day,total,,,-1,,no_token_at_pos
2018,10,0,2017,10,day,avion,44.1,,0.0,441),no_decimal_dot
2018,10,1,2017,11,day,avion,45.3,¹,14.0,*4535,no_decimal_dot
2018,10,2,2017,12,day,avion,44.6,,14.0,*446/),no_decimal_dot
2018,10,3,2018,1,day,avion,745.1,¹,79.0,745.1),out_of_range
2018,10,4,2018,2,day,avion,44.5,,28.0,*445,no_decimal_dot
2018,10,5,2018,3,day,avion,41.9,,52.0,419,no_decimal_dot
2018,10,6,2018,4,day,avion,745.2,¹,48.0,745.2),out_of_range
2018,10,7,2018,5,day,avion,,,-1,,no_token_at_pos
2018,10,8,2018,6,day,avion,39.6,,82.0,396),no_decimal_dot
2018,10,9,2018,7,day,avion,41.4,,42.0,*414,no_decimal_dot
2018,10,10,2018,8,day,avion,745.2,,0.0,745.2,out_of_range
2018,10,11,2018,9,day,avion,42.4,,50.0,424,no_decimal_dot
2018,10,12,2018,10,day,avion,39.7,,74.0,39.7,
2018,10,0,2017,10,evening,total,51.8,*,70.0,*51.8,
2018,10,1,2017,11,evening,total,51.7,*,37.0,*51.7,
2018,10,2,2017,12,evening,total,52.0,*,81.0,*52.0,
2018,10,3,2018,1,evening,total,52.1,*,63.0,*52.1|,
2018,10,4,2018,2,evening,total,,,-1,,no_token_at_pos
2018,10,5,2018,3,evening,total,52.1,,49.0,*521|,no_decimal_dot
2018,10,6,2018,4,evening,total,51.5,,41.0,*515|,no_decimal_dot
2018,10,7,2018,5,evening,total,52.5,,34.0,*525|,no_decimal_dot
2018,10,8,2018,6,evening,total,52.2,,9.0,*522|,no_decimal_dot
2018,10,9,2018,7,evening,total,,,-1,,no_token_at_pos
2018,10,10,2018,8,evening,total,50.6,*¹,27.0,*514|*50.6|,
2018,10,11,2018,9,evening,total,52.4,,89.0,524,no_decimal_dot
2018,10,12,2018,10,evening,total,,,-1,,no_token_at_pos
2018,10,0,2017,10,evening,avion,36.1,¹,79.0,36.1),
2018,10,1,2017,11,evening,avion,39.7,*,63.0,*39.7,
2018,10,2,2017,12,evening,avion,438.3,¹,71.0,438.3),out_of_range
2018,10,3,2018,1,evening,avion,47.8,*,56.0,*47.8,
2018,10,4,2018,2,evening,avion,437.2,*,36.0,*437.2,out_of_range
2018,10,5,2018,3,evening,avion,,,-1,,no_token_at_pos
2018,10,6,2018,4,evening,avion,393.4,*¹,8.0,*4393.4/)*3959),out_of_range
2018,10,7,2018,5,evening,avion,,,-1,,no_token_at_pos
2018,10,8,2018,6,evening,avion,,,-1,,no_token_at_pos
2018,10,9,2018,7,evening,avion,,,-1,,no_token_at_pos
2018,10,10,2018,8,evening,avion,,,-1,,no_token_at_pos
2018,10,11,2018,9,evening,avion,37.4,,56.0,37.4,
2018,10,12,2018,10,evening,avion,38.2,,0.0,38.2,
2018,10,0,2017,10,night,total,50.2,,39.0,*502|,no_decimal_dot
2018,10,1,2017,11,night,total,50.4,,9.0,*504,no_decimal_dot
2018,10,2,2017,12,night,total,,,-1,,no_token_at_pos
2018,10,3,2018,1,night,total,,,-1,,no_token_at_pos
2018,10,4,2018,2,night,total,50.1,*¹,45.0,*504|*50.1|,
2018,10,5,2018,3,night,total,,,-1,,no_token_at_pos
2018,10,6,2018,4,night,total,49.7,*¹,42.0,*498|*49.7|,
2018,10,7,2018,5,night,total,,,-1,,no_token_at_pos
2018,10,8,2018,6,night,total,51.4,,48.0,*514),no_decimal_dot
2018,10,9,2018,7,night,total,,,-1,,no_token_at_pos
2018,10,10,2018,8,night,total,,,6.0,*511/*4a7|,parse_error
2018,10,11,2018,9,night,total,51.2,,81.0,512,no_decimal_dot
2018,10,12,2018,10,night,total,,,-1,,no_token_at_pos
2018,10,0,2017,10,night,avion,20.1,¹,67.0,20.1),
2018,10,1,2017,11,night,avion,,,86.0,*0.0,parse_error
2018,10,2,2017,12,night,avion,,,-1,,no_token_at_pos
2018,10,3,2018,1,night,avion,15.9,*¹,45.0,*116)*15.9,
2018,10,4,2018,2,night,avion,17.3,*¹,19.0,*17.3)*141),
2018,10,5,2018,3,night,avion,,,-1,,no_token_at_pos
2018,10,6,2018,4,night,avion,,,54.0,*00,parse_error
2018,10,7,2018,5,night,avion,18.9,*¹,55.0,*18.9),
2018,10,8,2018,6,night,avion,25.4,,75.0,*254),no_decimal_dot
2018,10,9,2018,7,night,avion,26.9,,36.0,*269),no_decimal_dot
2018,10,10,2018,8,night,avion,72.2,,6.0,7229),no_decimal_dot
2018,10,11,2018,9,night,avion,24.2,,84.0,242,no_decimal_dot
2018,10,12,2018,10,night,avion,17.5,,92.0,17.5,
2018,11,0,2017,11,day,total,55.5,*,81.0,*55.5,
2018,11,1,2017,12,day,total,55.4,*,70.0,*55.4,
2018,11,2,2018,1,day,total,55.8,*,62.0,*55.8,
2018,11,3,2018,2,day,total,57.7,*,56.0,*57.7,
2018,11,4,2018,3,day,total,,,-1,,no_token_at_pos
2018,11,5,2018,4,day,total,58.2,*¹,40.0,*58.2|*57.1|,
2018,11,6,2018,5,day,total,63.6,*,67.0,*63.6|,
2018,11,7,2018,6,day,total,61.1,,33.0,*611|,no_decimal_dot
2018,11,8,2018,7,day,total,,,-1,,no_token_at_pos
2018,11,9,2018,8,day,total,,,24.0,*587|*562|,parse_error
2018,11,10,2018,9,day,total,58.1,,40.0,581,no_decimal_dot
2018,11,11,2018,10,day,total,,,-1,,no_token_at_pos
2018,11,12,2018,11,day,total,,,-1,,no_token_at_pos
2018,11,0,2017,11,day,avion,45.3,,4.0,*453,no_decimal_dot
2018,11,1,2017,12,day,avion,44.6,,71.0,*446,no_decimal_dot
2018,11,2,2018,1,day,avion,745.1,¹,32.0,745.1),out_of_range
2018,11,3,2018,2,day,avion,44.5,,62.0,*445,no_decimal_dot
2018,11,4,2018,3,day,avion,,,4.0,*419)*432,parse_error
2018,11,5,2018,4,day,avion,,,-1,,no_token_at_pos
2018,11,6,2018,5,day,avion,40.7,,4.0,*407,no_decimal_dot
2018,11,7,2018,6,day,avion,73.9,¹,0.0,7396),no_decimal_dot
2018,11,8,2018,7,day,avion,41.4,,64.0,*414),no_decimal_dot
2018,11,9,2018,8,day,avion,43.2,,56.0,43.2,
2018,11,10,2018,9,day,avion,47.4,¹,0.0,47.4),
2018,11,11,2018,10,day,avion,,,56.0,39,parse_error
2018,11,12,2018,11,day,avion,39.3,,56.0,39.3,
2018,11,0,2017,11,evening,total,51.7,*,77.0,*51.7,
2018,11,1,2017,12,evening,total,52.0,*,83.0,*52.0,
2018,11,2,2018,1,evening,total,52.1,*,49.0,*52.1,
2018,11,3,2018,2,evening,total,,,-1,,no_token_at_pos
2018,11,4,2018,3,evening,total,,,-1,,no_token_at_pos
2018,11,5,2018,4,evening,total,52.1,*¹,57.0,*52.1|*515,
2018,11,6,2018,5,evening,total,,,-1,,no_token_at_pos
2018,11,7,2018,6,evening,total,,,16.0,*525|*522|*514|,parse_error
2018,11,8,2018,7,evening,total,,,-1,,no_token_at_pos
2018,11,9,2018,8,evening,total,,,-1,,no_token_at_pos
2018,11,10,2018,9,evening,total,52.4,,86.0,524,no_decimal_dot
2018,11,11,2018,10,evening,total,52.5,,87.0,525,no_decimal_dot
2018,11,12,2018,11,evening,total,,,-1,,no_token_at_pos
2018,11,0,2017,11,evening,avion,39.7,¹,66.0,39.7),
2018,11,1,2017,12,evening,avion,38.3,*,83.0,*38.3,
2018,11,2,2018,1,evening,avion,47.8,*,41.0,*47.8,
2018,11,3,2018,2,evening,avion,47.2,*,72.0,*47.2,
2018,11,4,2018,3,evening,avion,,,-1,,no_token_at_pos
2018,11,5,2018,4,evening,avion,393.4,*¹,0.0,*393.4/)*4395.9,out_of_range
2018,11,6,2018,5,evening,avion,37.3,,44.0,*3739),no_decimal_dot
2018,11,7,2018,6,evening,avion,,,-1,,no_token_at_pos
2018,11,8,2018,7,evening,avion,,,-1,,no_token_at_pos
2018,11,9,2018,8,evening,avion,,,-1,,no_token_at_pos
2018,11,10,2018,9,evening,avion,37.4,,91.0,37.4,
2018,11,11,2018,10,evening,avion,38.2,,76.0,38.2,
2018,11,12,2018,11,evening,avion,,,-1,,no_token_at_pos
2018,11,0,2017,11,night,total,,,-1,,no_token_at_pos
2018,11,1,2017,12,night,total,50.4,*¹,32.0,*50.4|*49.8,
2018,11,2,2018,1,night,total,,,-1,,no_token_at_pos
2018,11,3,2018,2,night,total,,,-1,,no_token_at_pos
2018,11,4,2018,3,night,total,,,-1,,no_token_at_pos
2018,11,5,2018,4,night,total,,,-1,,no_token_at_pos
2018,11,6,2018,5,night,total,50.4,*¹,3.0,*50.4|*501/*498)*497)*505|*514|*511),
2018,11,7,2018,6,night,total,,,-1,,no_token_at_pos
2018,11,8,2018,7,night,total,,,-1,,no_token_at_pos
2018,11,9,2018,8,night,total,48.7,*,44.0,*48.7|,
2018,11,10,2018,9,night,total,51.2,,74.0,512,no_decimal_dot
2018,11,11,2018,10,night,total,50.2,,85.0,502,no_decimal_dot
2018,11,12,2018,11,night,total,49.7,,84.0,497,no_decimal_dot
2018,11,0,2017,11,night,avion,,,75.0,*0.0,parse_error
2018,11,1,2017,12,night,avion,,,-1,,no_token_at_pos
2018,11,2,2018,1,night,avion,15.9,*¹,0.0,*116|]*15.9),
2018,11,3,2018,2,night,avion,17.3,*¹,51.0,*17.3),
2018,11,4,2018,3,night,avion,14.1,,51.0,*141),no_decimal_dot
2018,11,5,2018,4,night,avion,,,50.0,*0.0,parse_error
2018,11,6,2018,5,night,avion,18.9,*¹,48.0,*18.9),
2018,11,7,2018,6,night,avion,25.4,,83.0,*254),no_decimal_dot
2018,11,8,2018,7,night,avion,726.9,¹,72.0,726.9),out_of_range
2018,11,9,2018,8,night,avion,22.9,,18.0,*229),no_decimal_dot
